barracks_status_dire,barracks_status_radiant,dire_score,duration,first_blood_time,radiant_score,radiant_win,start_time,tower_status_radiant,match_id,player_slot,ability_upgrades_arr,account_id,assists,deaths,denies,gold_per_min,gold_spent,hero_damage,hero_healing,hero_id,item_0,item_1,item_2,item_3,item_4,item_5,item_neutral,kills,last_hits,personaname,level,net_worth,tower_damage,xp_per_min,isRadiant,win,kills_per_min,kda,total_gold,total_xp
63,15,40,2402,0,34,False,1701054451,0,7460545182,132,"['huskar_inner_fire', 'necrolyte_death_pulse', 'necrolyte_reapers_scythe', 'hoodwink_bushwhack']",319278778.0,5,12,0,440,12330.0,8570.0,2278.0,Faceless Void,0,610,180,40,36,37,290,7,43,TearHarvester,18,15171,997.0,473,False,1,0.17485428809325562,0.92,17614,18935
0,63,17,2042,0,43,True,1701051651,2047,7460513887,0,"['lich_chain_frost', 'void_spirit_aether_remnant', 'mars_spear', 'faceless_void_time_walk']",,21,4,2,432,12640.0,22128.0,0.0,Faceless Void,100,232,29,235,0,0,675,4,114,,18,13612,137.0,522,True,1,0.11753183153770813,5.0,14702,17765
0,63,17,2042,0,43,True,1701051651,2047,7460513887,1,"['lion_impale', 'lion_finger_of_death', 'hoodwink_scurry', 'hoodwink_bushwhack']",,14,2,9,563,16540.0,15248.0,0.0,Mars,223,108,273,232,180,42,589,9,145,,20,17553,1235.0,688,True,1,0.2644466209598433,7.67,19160,23414
0,63,17,2042,0,43,True,1701051651,2047,7460513887,2,"['hoodwink_sharpshooter', 'weaver_shukuchi', 'disruptor_thunder_strike', 'lich_sinister_gaze']",110433137.0,17,6,2,371,9970.0,12126.0,195.0,Lion,108,29,232,39,0,36,356,3,46,TooLazyToPickaName,16,11568,2530.0,452,True,1,0.0881488736532811,2.86,12626,15383
0,63,17,2042,0,43,True,1701051651,2047,7460513887,3,"['shadow_demon_shadow_poison', 'mars_bulwark', 'void_spirit_astral_step', 'void_spirit_resonant_pulse']",257115773.0,13,2,11,725,23275.0,27487.0,0.0,Earthshaker,180,156,108,178,114,112,358,15,224,给你脸了,21,24356,19855.0,741,True,1,0.4407443682664055,9.33,24674,25218
0,63,17,2042,0,43,True,1701051651,2047,7460513887,4,"['earthshaker_enchant_totem', 'faceless_void_chronosphere', 'void_spirit_dissimilate', 'earthshaker_fissure']",,18,3,20,534,16755.0,21359.0,110.0,Hoodwink,36,110,1,180,168,39,356,11,135,,18,17715,8297.0,556,True,1,0.3232125367286974,7.25,18173,18922
0,63,17,2042,0,43,True,1701051651,2047,7460513887,128,"['earthshaker_aftershock', 'enigma_black_hole', 'shadow_demon_disruption', 'lich_frost_nova']",74152970.0,10,9,7,276,8865.0,10460.0,0.0,Disruptor,1,42,29,102,232,40,290,2,33,okra,14,8190,0.0,357,False,0,0.058765915768854066,1.2,9393,12149
0,63,17,2042,0,43,True,1701051651,2047,7460513887,129,"['faceless_void_time_lock', 'weaver_time_lapse', 'faceless_void_time_dilation', 'mars_gods_rebuke']",180328355.0,5,5,13,424,13405.0,19193.0,0.0,Enigma,1,1466,63,40,149,36,950,5,178,-,19,12713,744.0,617,False,0,0.14691478942213518,1.67,14430,20998
0,63,17,2042,0,43,True,1701051651,2047,7460513887,130,"['weaver_geminate_attack', 'hoodwink_acorn_shot', 'shadow_demon_demonic_purge', 'lion_voodoo']",,5,7,11,419,14420.0,20183.0,0.0,Weaver,166,174,249,244,63,596,289,4,205,,16,13835,0.0,438,False,0,0.11753183153770813,1.13,14259,14906
0,63,17,2042,0,43,True,1701051651,2047,7460513887,131,"['enigma_malefice', 'undying_tombstone', 'mars_arena_of_blood', 'lion_mana_drain']",121922768.0,4,6,1,215,7140.0,9451.0,0.0,Shadow Demon,214,65,1,244,0,36,289,2,36,Сhuesh__tu,13,6921,0.0,308,False,0,0.058765915768854066,0.86,7317,10482
0,63,17,2042,0,43,True,1701051651,2047,7460513887,132,"['undying_decay', 'undying_flesh_golem', 'lich_frost_shield', 'disruptor_glimpse']",295458184.0,5,16,6,358,10265.0,20161.0,0.0,Undying,569,36,154,180,127,0,381,4,138,JimPaladin,15,10215,0.0,401,False,0,0.11753183153770813,0.53,12183,13647
63,0,45,1722,127,15,False,1701045931,0,7460455583,0,"['dragon_knight_elder_dragon_form', 'dazzle_shallow_grave', 'naga_siren_mirror_image', 'legion_commander_press_the_attack']",108048694.0,2,7,8,420,9895.0,5670.0,1116.0,Dragon Knight,63,34,42,166,108,73,212,3,152,twitch.tv/mewpig,15,10847,0.0,454,True,0,0.10452961672473868,0.63,12054,13029
63,0,45,1722,127,15,False,1701045931,0,7460455583,1,"['earthshaker_enchant_totem', 'ogre_magi_bloodlust', 'juggernaut_blade_dance', 'life_stealer_infest']",,5,13,1,380,8050.0,12082.0,0.0,Juggernaut,154,75,63,0,178,26,331,3,98,,16,10018,224.0,503,True,0,0.10452961672473868,0.57,10906,14436
63,0,45,1722,127,15,False,1701045931,0,7460455583,2,"['dazzle_bad_juju', 'dragon_knight_dragon_tail', 'juggernaut_healing_ward', 'omniknight_martyr']",,4,8,0,198,5290.0,1161.0,8000.0,Legion Commander,102,36,0,29,1128,0,358,0,30,,11,5196,0.0,264,True,0,,0.44,5682,7576
63,0,45,1722,127,15,False,1701045931,0,7460455583,3,"['abyssal_underlord_dark_portal', 'juggernaut_blade_fury', 'crystal_maiden_frostbite', 'tinker_laser']",126399676.0,9,10,1,266,4605.0,10727.0,0.0,Crystal Maiden,102,218,180,216,0,244,349,2,12,Pile of Deer,13,6416,0.0,334,True,0,0.06968641114982578,1.0,7634,9585
63,0,45,1722,127,15,False,1701045931,0,7460455583,4,"['abyssal_underlord_atrophy_aura', 'dazzle_poison_touch', 'legion_commander_moment_of_courage', 'naga_siren_song_of_the_siren']",125581822.0,6,7,4,458,11035.0,19029.0,0.0,Naga Siren,63,174,143,569,75,10,306,5,116,Triforce,17,11220,0.0,549,True,0,0.17421602787456447,1.38,13144,15756
63,0,45,1722,127,15,False,1701045931,0,7460455583,128,"['crystal_maiden_brilliance_aura', 'crystal_maiden_freezing_field', 'dragon_knight_dragon_blood', 'abyssal_underlord_firestorm']",177046961.0,14,3,2,606,16640.0,27561.0,0.0,Ogre Magi,1,178,180,116,108,259,297,6,187,Dr. Tater Thot,18,17325,2956.0,646,False,1,0.20905923344947736,5.0,17392,18540
63,0,45,1722,127,15,False,1701045931,0,7460455583,129,"['tinker_defense_matrix', 'omniknight_hammer_of_purity', 'legion_commander_overwhelming_odds', 'legion_commander_duel']",74152970.0,13,2,9,658,18640.0,35532.0,0.0,Omniknight,1,112,127,108,63,0,306,16,132,okra,20,18169,15344.0,794,False,1,0.5574912891986062,9.67,18884,22787
63,0,45,1722,127,15,False,1701045931,0,7460455583,130,"['vengefulspirit_magic_missile', 'omniknight_guardian_angel', 'naga_siren_ensnare', 'earthshaker_fissure']",104799808.0,16,0,3,378,9780.0,10706.0,125.0,Tinker,29,0,43,232,235,0,947,7,11,"Good game, well played",17,10719,1462.0,548,False,1,0.24390243902439024,23.0,10848,15727
63,0,45,1722,127,15,False,1701045931,0,7460455583,131,"['earthshaker_aftershock', 'tinker_rearm', 'abyssal_underlord_pit_of_malice', 'omniknight_purification']",80923710.0,17,4,3,527,13695.0,13489.0,1237.0,Underlord,265,178,37,1,232,123,212,4,178,Le mon,19,12278,0.0,733,False,1,0.13937282229965156,4.2,15124,21037
63,0,45,1722,127,15,False,1701045931,0,7460455583,132,"['vengefulspirit_command_aura', 'vengefulspirit_wave_of_terror', 'juggernaut_omni_slash', 'dazzle_shadow_wave']",125527637.0,11,6,13,635,17295.0,37972.0,2321.0,Dazzle,108,75,48,247,166,149,1076,11,209,Pin Eapple,20,16822,4711.0,763,False,1,0.3832752613240418,3.14,18224,21898
0,63,27,2573,163,39,True,1701042307,1572,7460420681,0,"['wisp_tether', 'nyx_assassin_spiked_carapace', 'alchemist_chemical_rage', 'pangolier_shield_crash']",12065308.0,18,7,10,545,20200.0,22817.0,8539.0,Io,156,141,263,75,166,63,309,9,157,Kiloran,23,20972,10838.0,713,True,1,0.2098717450446949,3.38,23371,30575
0,63,27,2573,163,39,True,1701042307,1572,7460420681,1,"['drow_ranger_wave_of_silence', 'vengefulspirit_magic_missile', 'snapfire_mortimer_kisses', 'tidehunter_gush']",89540686.0,16,5,4,443,12190.0,22597.0,0.0,Outworld Destroyer,108,30,180,73,232,188,289,7,93,Gorgun,22,17578,1981.0,651,True,1,0.16323357947920716,3.83,18997,27917
0,63,27,2573,163,39,True,1701042307,1572,7460420681,2,"['viper_corrosive_skin', 'viper_viper_strike', 'wisp_spirits', 'wisp_spirits_out', 'brewmaster_thunder_clap']",,18,3,6,727,27955.0,58876.0,5157.0,Tidehunter,231,600,127,242,108,114,376,12,239,,27,31045,4904.0,875,True,1,0.27982899339292655,7.5,31176,37522
0,63,27,2573,163,39,True,1701042307,1572,7460420681,3,"['brewmaster_cinder_brew', 'nyx_assassin_jolt', 'abaddon_borrowed_time', 'nyx_assassin_impale']",80035031.0,17,8,16,516,20985.0,24989.0,0.0,Vengeful Spirit,63,77,154,127,137,114,376,2,217,Milkshakespeare,22,21359,4935.0,629,True,1,0.046638165565487756,2.11,22127,26973
0,63,27,2573,163,39,True,1701042307,1572,7460420681,4,"['tidehunter_anchor_smash', 'pangolier_swashbuckle', 'wisp_relocate', 'drow_ranger_frost_arrows']",49416150.0,16,5,3,600,17690.0,21373.0,0.0,Pangolier,174,939,0,596,48,108,950,6,283,Old,24,21435,6490.0,745,True,1,0.13991449669646328,3.67,25730,31948
0,63,27,2573,163,39,True,1701042307,1572,7460420681,128,"['wisp_overcharge', 'drow_ranger_multishot', 'brewmaster_drunken_brawler', 'drow_ranger_marksmanship']",,8,6,12,512,19620.0,42562.0,0.0,Drow Ranger,63,75,139,152,263,147,361,4,274,,21,22335,3458.0,562,False,0,0.09327633113097551,1.71,21956,24100
0,63,27,2573,163,39,True,1701042307,1572,7460420681,129,"['pangolier_gyroshell', 'obsidian_destroyer_astral_imprisonment', 'snapfire_firesnap_cookie', 'obsidian_destroyer_equilibrium']",108048694.0,12,6,6,333,12520.0,17956.0,0.0,Viper,214,210,223,102,218,34,949,3,82,twitch.tv/mewpig,19,13089,1902.0,452,False,0,0.06995724834823164,2.14,14280,19383
0,63,27,2573,163,39,True,1701042307,1572,7460420681,130,"['tidehunter_ravage', 'vengefulspirit_command_aura', 'abaddon_aphotic_shield', 'alchemist_unstable_concoction']",74152970.0,10,12,1,316,8840.0,18020.0,0.0,Alchemist,1,43,0,108,180,0,950,1,91,okra,19,10767,0.0,461,False,0,0.023319082782743878,0.85,13551,19769
0,63,27,2573,163,39,True,1701042307,1572,7460420681,131,"['viper_nethertoxin', 'pangolier_lucky_shot', 'brewmaster_primal_split', 'tidehunter_kraken_shell']",,8,7,7,387,13715.0,32400.0,0.0,Brewmaster,180,223,147,28,137,0,297,2,190,,17,15072,5788.0,389,False,0,0.046638165565487756,1.25,16595,16681
0,63,27,2573,163,39,True,1701042307,1572,7460420681,132,"['viper_poison_attack', 'abaddon_frostmourne', 'nyx_assassin_vendetta']",61958186.0,5,8,14,622,21775.0,49652.0,0.0,Nyx Assassin,48,147,75,116,135,26,362,17,191,Theos,23,20551,3888.0,689,False,0,0.39642440730664597,2.44,26673,29546
63,0,59,2970,3,43,False,1700964246,0,7458654460,0,"['kunkka_torrent', 'lina_laguna_blade', 'venomancer_venomous_gale', 'doom_bringer_infernal_blade']",156742112.0,22,16,11,460,15440.0,29705.0,0.0,Venomancer,37,254,0,931,77,108,300,7,130,leM,24,17223,161.0,665,True,0,0.1414141414141414,1.71,22770,32917
63,0,59,2970,3,43,False,1700964246,0,7458654460,1,"['viper_corrosive_skin', 'pudge_rot', 'rattletrap_hookshot', 'void_spirit_resonant_pulse']",92130391.0,19,11,2,607,20515.0,42210.0,0.0,Doom,125,123,127,108,119,473,825,7,294,Mynameisntnorman(Scared),25,22426,615.0,702,True,0,0.1414141414141414,2.17,30046,34749
63,0,59,2970,3,43,False,1700964246,0,7458654460,2,"['earthshaker_enchant_totem', 'arc_warden_flux', 'pudge_flesh_heap', 'void_spirit_astral_step']",,11,11,6,455,18970.0,33122.0,0.0,Earthshaker,73,180,102,114,108,123,311,9,224,,24,18517,0.0,647,True,0,0.18181818181818182,1.67,22522,32026
63,0,59,2970,3,43,False,1700964246,0,7458654460,3,"['oracle_purifying_flames', 'kunkka_tidebringer', 'arc_warden_spark_wraith', 'venomancer_noxious_plague']",173367506.0,25,12,3,372,11655.0,36516.0,635.0,Disruptor,0,267,108,0,232,29,300,6,60,Coles,20,15027,0.0,469,True,0,0.12121212121212122,2.38,18414,23215
63,0,59,2970,3,43,False,1700964246,0,7458654460,4,"['viper_poison_attack', 'viper_viper_strike', 'void_spirit_dissimilate', 'legion_commander_moment_of_courage']",,15,9,16,604,27470.0,40572.0,0.0,Viper,116,1466,263,63,123,277,638,14,360,,26,27188,3031.0,795,True,0,0.2828282828282828,2.9,29898,39352
63,0,59,2970,3,43,False,1700964246,0,7458654460,128,"['kunkka_ghostship', 'doom_bringer_devour', 'venomancer_poison_sting', 'legion_commander_press_the_attack']",354273295.0,14,7,10,968,38140.0,97592.0,2952.0,Arc Warden,263,249,156,220,158,160,362,20,443,i learned it from gameleap lol,29,44067,15092.0,916,False,1,0.40404040404040403,4.25,47916,45342
63,0,59,2970,3,43,False,1700964246,0,7458654460,129,"['rattletrap_rocket_flare', 'legion_commander_overwhelming_odds', 'doom_bringer_scorched_earth', 'legion_commander_duel']",104799808.0,19,7,2,545,22665.0,29170.0,0.0,Legion Commander,127,50,116,112,939,1,309,10,246,"Good game, well played",24,25176,7361.0,688,False,1,0.20202020202020202,3.63,26977,34056
63,0,59,2970,3,43,False,1700964246,0,7458654460,130,"['earthshaker_aftershock', 'viper_nethertoxin', 'oracle_fortunes_end', 'disruptor_static_storm']",74152970.0,22,5,4,728,28220.0,42968.0,0.0,Clockwerk,600,116,127,147,220,235,571,20,275,okra,29,34445,3126.0,932,False,1,0.40404040404040403,7.0,36036,46134
63,0,59,2970,3,43,False,1700964246,0,7458654460,131,"['disruptor_glimpse', 'void_spirit_aether_remnant', 'doom_bringer_doom', 'earthshaker_fissure']",909681568.0,26,12,5,390,14790.0,13998.0,0.0,Kunkka,1,37,254,48,235,188,311,5,43,kloppi,24,15743,697.0,658,False,1,0.10101010101010101,2.38,19305,32571
63,0,59,2970,3,43,False,1700964246,0,7458654460,132,"['oracle_false_promise', 'pudge_meat_hook', 'rattletrap_battery_assault', 'rattletrap_power_cogs']",,19,12,16,402,15290.0,14618.0,13043.0,Void Spirit,100,267,36,214,232,256,311,4,97,,21,17065,216.0,519,False,1,0.08080808080808081,1.77,19899,25690
0,63,28,2347,1,53,True,1700960866,1975,7458613314,0,"['storm_spirit_ball_lightning', 'sandking_caustic_finale', 'winter_wyvern_arctic_burn', 'omniknight_martyr']",7534886.0,23,3,2,753,26060.0,68553.0,0.0,Gyrocopter,1466,63,133,139,123,52,381,10,255,Feeb Smeag,26,26770,10965.0,906,True,1,0.2556455048998722,8.25,29454,35439
0,63,28,2347,1,53,True,1700960866,1975,7458613314,1,"['clinkz_strafe', 'weaver_shukuchi', 'kunkka_ghostship', 'morphling_adaptive_strike_agi']",180268937.0,13,8,12,513,14985.0,22590.0,0.0,Morphling,160,147,36,75,63,26,376,8,186,Valquiria,20,19185,4403.0,597,True,1,0.20451640391989773,2.33,20066,23352
0,63,28,2347,1,53,True,1700960866,1975,7458613314,2,"['weaver_the_swarm', 'storm_spirit_electric_vortex', 'clinkz_wind_walk', 'sandking_burrowstrike']",104799808.0,25,5,1,379,12880.0,9437.0,2475.0,Clinkz,43,231,40,0,235,1,212,1,39,"Good game, well played",21,13862,866.0,641,True,1,0.025564550489987216,4.33,14825,25073
0,63,28,2347,1,53,True,1700960866,1975,7458613314,3,"['batrider_sticky_napalm', 'kunkka_tidebringer', 'storm_spirit_overload', 'sandking_epicenter']",74152970.0,15,4,3,860,27490.0,63761.0,0.0,Storm Spirit,1,116,30,141,63,123,361,29,281,okra,27,32678,9810.0,997,True,1,0.7413719642096293,8.8,33640,38999
0,63,28,2347,1,53,True,1700960866,1975,7458613314,4,"['skywrath_mage_concussive_shot', 'skywrath_mage_ancient_seal', 'gyrocopter_homing_missile', 'winter_wyvern_winters_curse']",909681568.0,31,8,3,405,13985.0,17004.0,0.0,Weaver,48,102,235,232,218,0,680,5,19,kloppi,20,13141,663.0,574,True,1,0.1278227524499361,4.0,15842,22452
0,63,28,2347,1,53,True,1700960866,1975,7458613314,128,"['weaver_geminate_attack', 'skywrath_mage_mystic_flare', 'gyrocopter_flak_cannon', 'winter_wyvern_splinter_blast']",215438973.0,6,6,17,550,21040.0,28580.0,0.0,Winter Wyvern,141,63,108,0,156,236,1076,4,363,Yifflover,23,18848,426.0,746,False,0,0.10225820195994886,1.43,21514,29181
0,63,28,2347,1,53,True,1700960866,1975,7458613314,129,"['batrider_firefly', 'omniknight_purification', 'beastmaster_primal_roar', 'morphling_waveform']",,10,10,5,407,14960.0,16872.0,2877.0,Batrider,235,36,16,273,90,29,2193,7,122,,22,14242,57.0,675,False,0,0.17895185342991052,1.55,15920,26403
0,63,28,2347,1,53,True,1700960866,1975,7458613314,130,"['dazzle_bad_juju', 'storm_spirit_static_remnant', 'omniknight_hammer_of_purity', 'clinkz_tar_bomb']",65294192.0,10,11,6,487,16415.0,18072.0,0.0,Omniknight,73,65,473,154,180,114,2190,6,192,Macdog,21,16863,162.0,630,False,0,0.1533873029399233,1.33,19049,24643
0,63,28,2347,1,53,True,1700960866,1975,7458613314,131,"['weaver_time_lapse', 'sandking_sand_storm', 'gyrocopter_rocket_barrage', 'dazzle_shallow_grave']",253017693.0,17,11,10,430,12390.0,32778.0,390.0,Sand King,100,31,214,114,36,127,949,3,156,Turnt Individual,20,15481,60.0,562,False,0,0.07669365146996165,1.67,16820,21983
0,63,28,2347,1,53,True,1700960866,1975,7458613314,132,"['kunkka_torrent', 'skywrath_mage_arcane_bolt', 'dazzle_poison_touch', 'gyrocopter_call_down']",,9,15,5,335,10565.0,18540.0,0.0,Dazzle,23,108,29,39,77,232,289,8,85,,17,10718,153.0,428,False,0,0.20451640391989773,1.06,13104,16741
63,0,61,2052,2,18,False,1700951911,0,7458503288,0,"['tinker_rearm', 'jakiro_ice_path', 'tinker_laser', 'tinker_defense_matrix']",74152970.0,11,12,4,242,5085.0,8030.0,0.0,Tinker,1,0,178,16,214,0,946,1,28,okra,12,6727,0.0,256,True,0,0.029239766081871343,0.92,8276,8755
63,0,61,2052,2,18,False,1700951911,0,7458503288,1,"['legion_commander_overwhelming_odds', 'legion_commander_moment_of_courage', 'legion_commander_duel', 'nevermore_dark_lord']",104799808.0,3,8,3,275,6600.0,11911.0,0.0,Visage,20,63,127,240,20,1,331,3,85,"Good game, well played",14,8797,0.0,350,True,0,0.08771929824561403,0.67,9405,11970
63,0,61,2052,2,18,False,1700951911,0,7458503288,2,"['centaur_double_edge', 'skywrath_mage_ancient_seal', 'jakiro_macropyre', 'shredder_reactive_armor']",,6,14,5,389,10315.0,26919.0,0.0,Timbersaw,29,31,94,127,108,56,947,3,129,,18,11943,0.0,546,True,0,0.08771929824561403,0.6,13303,18673
63,0,61,2052,2,18,False,1700951911,0,7458503288,3,"['luna_moon_glaive', 'luna_lunar_blessing', 'visage_grave_chill', 'skywrath_mage_mystic_flare']",1146420041.0,6,12,7,411,11510.0,19153.0,0.0,Luna,63,75,1466,172,36,0,361,3,203,Ommmm,17,12775,26.0,507,True,0,0.08771929824561403,0.69,14056,17339
63,0,61,2052,2,18,False,1700951911,0,7458503288,4,"['techies_suicide', 'centaur_return', 'jakiro_liquid_fire', 'naga_siren_song_of_the_siren']",,5,15,2,318,10115.0,18392.0,0.0,Centaur Warrunner,36,125,127,29,6,90,378,6,52,,16,10120,74.0,427,True,0,0.17543859649122806,0.69,10875,14603
63,0,61,2052,2,18,False,1700951911,0,7458503288,128,"['nevermore_necromastery', 'nevermore_requiem', 'visage_gravekeepers_cloak', 'jakiro_dual_breath']",,15,2,30,573,17645.0,20880.0,0.0,Shadow Fiend,75,108,63,263,160,0,288,8,193,,20,19342,11697.0,663,False,1,0.23391812865497075,7.67,19596,22674
63,0,61,2052,2,18,False,1700951911,0,7458503288,129,"['nevermore_shadowraze2', 'enchantress_impetus', 'naga_siren_ensnare', 'techies_land_mines']",,21,4,8,559,16245.0,27339.0,0.0,Enchantress,77,180,176,114,226,43,358,17,115,,20,18245,8115.0,686,False,1,0.49707602339181284,7.6,19117,23461
63,0,61,2052,2,18,False,1700951911,0,7458503288,130,"['centaur_stampede', 'shredder_whirling_death', 'naga_siren_mirror_image', 'legion_commander_press_the_attack']",173367506.0,26,4,5,596,19160.0,20852.0,3843.0,Naga Siren,180,267,147,13,114,137,574,8,197,Coles,20,19767,3080.0,671,False,1,0.23391812865497075,6.8,20383,22948
63,0,61,2052,2,18,False,1700951911,0,7458503288,131,"['luna_lucent_beam', 'luna_eclipse', 'skywrath_mage_concussive_shot', 'tinker_heat_seeking_missile']",,12,0,9,578,17885.0,50522.0,0.0,Skywrath Mage,108,1107,48,232,41,176,331,24,104,,21,19672,2078.0,717,False,1,0.7017543859649122,36.0,19767,24521
63,0,61,2052,2,18,False,1700951911,0,7458503288,132,"['centaur_hoof_stomp', 'skywrath_mage_arcane_bolt', 'enchantress_untouchable', 'techies_reactive_tazer']",,20,8,0,351,11690.0,9845.0,0.0,Legion Commander,1,48,59,0,206,0,574,4,39,,19,10898,1005.0,567,False,1,0.11695906432748537,2.67,12004,19391
0,63,24,3700,366,53,True,1700872161,1828,7456681517,0,"['death_prophet_exorcism', 'obsidian_destroyer_astral_imprisonment', 'treant_natures_grasp', 'furion_teleportation']",80035031.0,28,5,5,762,35845.0,66163.0,0.0,Beastmaster,63,112,939,208,610,235,585,11,481,Milkshakespeare,30,46372,5510.0,724,True,1,0.1783783783783784,6.5,46990,44646
0,63,24,3700,366,53,True,1700872161,1828,7456681517,1,"['death_prophet_silence', 'beastmaster_primal_roar', 'tusk_tag_team', 'treant_leech_seed']",108306656.0,23,6,19,899,35240.0,58713.0,5813.0,Naga Siren,147,48,160,225,174,137,366,18,697,Mallister,29,40287,16415.0,755,True,1,0.2918918918918919,5.86,55438,46558
0,63,24,3700,366,53,True,1700872161,1828,7456681517,2,"['tusk_walrus_punch', 'visage_gravekeepers_cloak', 'naga_siren_ensnare', 'treant_living_armor']",49416150.0,34,5,11,379,17275.0,31258.0,5104.0,Tusk,931,11,127,108,73,242,585,2,132,Old,27,22973,628.0,637,True,1,0.032432432432432434,6.0,23371,39281
0,63,24,3700,366,53,True,1700872161,1828,7456681517,3,"['visage_soul_assumption', 'disruptor_thunder_strike', 'obsidian_destroyer_equilibrium', 'lion_finger_of_death']",,25,5,10,544,25540.0,89457.0,2960.0,Disruptor,102,231,235,277,232,108,300,19,198,,28,32181,1552.0,647,True,1,0.3081081081081081,7.33,33546,39898
0,63,24,3700,366,53,True,1700872161,1828,7456681517,4,"['beastmaster_wild_axes', 'disruptor_glimpse', 'morphling_adaptive_strike_str', 'naga_siren_song_of_the_siren']",,30,3,0,533,29475.0,30711.0,0.0,Visage,1466,232,96,235,226,48,336,3,242,,28,27987,778.0,618,True,1,0.04864864864864865,8.25,32868,38110
